# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
AA	CLT	ANU		0	319
AA	CLT	ATL	*	0	320 CR9 321 319
AA	CLT	AUA		0	757 319 320
AA	CLT	AUS		0	CR9
AA	CLT	AUS	*	0	CR9
AA	CLT	AVL		0	DH8 DH3
AA	CLT	AVL	*	0	DH8 CR9 CR7 CRJ
AA	CLT	AVP	*	0	CRJ CR9
AA	CLT	BDL		0	319 321 320
AA	CLT	BDL	*	0	CR9 E75
AA	CLT	BHM		0	CRJ
AA	CLT	BHM	*	0	CRJ CR9 CR7
AA	CLT	BNA		0	319 CR7
AA	CLT	BNA	*	0	CR7 CR9 E75 CRJ
AA	CLT	BOS		0	321 319 320
AA	CLT	BOS	*	0	CRJ
AA	CLT	BTR		0	CRJ
AA	CLT	BTR	*	0	CRJ
AA	CLT	BUF		0	319 320 737
AA	CLT	BUF	*	0	CR9 E70 CRJ
AA	CLT	BWI		0	319 737 321 757 320 E90
AA	CLT	BWI	*	0	CR9 E75
AA	CLT	BZE		0	319
AA	CLT	CAE		0	DH8
AA	CLT	CAE	*	0	CRJ DH8
AA	CLT	CAK		0	CRJ CR7
AA	CLT	CAK	*	0	CRJ CR7
AA	CLT	CDG		0	333
AA	CLT	CHA		0	DH8 CRJ
AA	CLT	CHA	*	0	CRJ
AA	CLT	CHO		0	DH3 DH8
AA	CLT	CHO	*	0	CRJ DH8
AA	CLT	CHS		0	DH8 319 CR7
AA	CLT	CHS	*	0	CR9 CR7 CRJ E70
AA	CLT	CLE		0	319
AA	CLT	CLE	*	0	CR7 CR9 E75 E70
AA	CLT	CMH	*	0	CR9 E75 CR7 CRJ E70
AA	CLT	CRW		0	DH3 DH8
AA	CLT	CRW	*	0	CRJ
AA	CLT	CUN		0	321 320 737
AA	CLT	CVG		0	CRJ CR9
AA	CLT	CVG	*	0	CRJ CR9 CR7 E75
AA	CLT	CZM		0	319
AA	CLT	DAB		0	CR7
AA	CLT	DAB	*	0	CR9 CRJ CR7
AA	CLT	DAY		0	CRJ
AA	CLT	DAY	*	0	CRJ CR7
AA	CLT	DCA		0	319 320 CRJ E90
AA	CLT	DCA	*	0	CRJ E75 CR7 E70
AA	CLT	DEN		0	321 320
AA	CLT	DFW		0	M80 321 319 M83 320 737 757
AA	CLT	DSM	*	0	CR9
AA	CLT	DTW		0	319 321 320
AA	CLT	DTW	*	0	CR9 CR7 E75
AA	CLT	DUB		0	757
AA	CLT	EWN		0	DH8 CRJ DH3
AA	CLT	EWN	*	0	DH3 CRJ CR7 DH8
AA	CLT	EWR		0	321 320 737 319
AA	CLT	FAY		0	DH8
AA	CLT	FAY	*	0	CR7 CRJ DH8
AA	CLT	FCO		0	333
AA	CLT	FLL		0	320 737 321 319
AA	CLT	FLO		0	DH3 DH8
AA	CLT	FLO	*	0	CRJ
AA	CLT	FPO	*	0	CR7
AA	CLT	FRA		0	333 332
AA	CLT	GCM		0	320 321 319
AA	CLT	GNV	*	0	CRJ
AA	CLT	GPT	*	0	CR7 CRJ
AA	CLT	GRU		0	332
AA	CLT	GSO		0	DH8 CR9
AA	CLT	GSO	*	0	CR9 E75 CRJ DH8
AA	CLT	GSP		0	DH3 DH8
AA	CLT	GSP	*	0	CRJ CR7 DH8
AA	CLT	HHH		0	DH3
AA	CLT	HPN	*	0	CRJ
AA	CLT	HSV		0	CR7
AA	CLT	HSV	*	0	CRJ CR7
AA	CLT	HTS		0	DH8 DH3
AA	CLT	IAD		0	CR7
AA	CLT	IAD	*	0	CR7 CR9
AA	CLT	IAH		0	737 319 321 320
AA	CLT	ILM		0	319
AA	CLT	ILM	*	0	DH8 CR9 E75 CR7 CRJ
AA	CLT	IND		0	319
AA	CLT	IND	*	0	E75 CR9 CRJ
AA	CLT	JAN	*	0	CRJ CR7
AA	CLT	JAX		0	319 737
AA	CLT	JAX	*	0	E75 CR9
AA	CLT	JFK		0	321 319
AA	CLT	LAS		0	321
AA	CLT	LAX		0	321
AA	CLT	LEX		0	CR7
AA	CLT	LEX	*	0	CR7 CRJ
AA	CLT	LGA		0	321 320 319
AA	CLT	LGA	*	0	CR9 E75
AA	CLT	LHR		0	333
AA	CLT	LIR		0	320
AA	CLT	LIT	*	0	CR9 CRJ
AA	CLT	LYH		0	DH8
AA	CLT	LYH	*	0	CRJ CR7 DH8
AA	CLT	MBJ		0	319 321 320
AA	CLT	MCI		0	319
AA	CLT	MCI	*	0	E75 CR9
AA	CLT	MCO		0	321 767 757 319
AA	CLT	MDT		0	CR7 319
AA	CLT	MDT	*	0	CR9 CRJ CR7
AA	CLT	MEM		0	319
AA	CLT	MEM	*	0	CR7 CR9 CRJ
AA	CLT	MEX		0	319
AA	CLT	MGM	*	0	CRJ
AA	CLT	MHT	*	0	CR9
AA	CLT	MIA		0	320 321 319 737
AA	CLT	MIA	*	0	ER4
AA	CLT	MKE	*	0	CR7 CRJ CR9
AA	CLT	MLB		0	CRJ
AA	CLT	MLB	*	0	CRJ
AA	CLT	MOB		0	CRJ
AA	CLT	MOB	*	0	CRJ
AA	CLT	MSP		0	319 321 320
AA	CLT	MSP	*	0	E75 E70
AA	CLT	MSY	*	0	319 320 E75 CR9
AA	CLT	MYR		0	DH8
AA	CLT	MYR	*	0	CRJ CR9 CR7 E75 DH8
AA	CLT	NAS		0	319 737
AA	CLT	OAJ		0	DH8 CR7 CRJ
AA	CLT	OAJ	*	0	CRJ DH8 CR7
AA	CLT	OMA	*	0	CR9
AA	CLT	ORD		0	321 320 CR9 E90
AA	CLT	ORD	*	0	ER4 CR9
AA	CLT	ORF		0	319
AA	CLT	ORF	*	0	CR9 CRJ CR7
AA	CLT	PBI		0	320 319 737
AA	CLT	PBI	*	0	E75
AA	CLT	PDX		0	320
AA	CLT	PGV		0	DH8
AA	CLT	PGV	*	0	DH8 CRJ
AA	CLT	PHF		0	CR7
AA	CLT	PHF	*	0	CRJ CR7
AA	CLT	PHL		0	767 E90 319 320 332 757 321 737
AA	CLT	PHL	*	0	CR9 CRJ
AA	CLT	PHX		0	757 321
AA	CLT	PHX		1	320
AA	CLT	PIT		0	319 737 320 321
AA	CLT	PIT	*	0	E70 CR9 E75 CRJ
AA	CLT	PLS		0	321
AA	CLT	PNS	*	0	CR9
AA	CLT	PUJ		0	319 757 321 320
AA	CLT	PVD		0	321 320 319
AA	CLT	PVD	*	0	E75
AA	CLT	PWM		0	319
AA	CLT	RDU		0	320 737 319 321 E90
AA	CLT	RDU	*	0	CR9 E75
AA	CLT	RIC		0	319 CR7
AA	CLT	RIC	*	0	CR9 CRJ
AA	CLT	ROA		0	DH8 DH3
AA	CLT	ROA	*	0	CRJ DH8
AA	CLT	ROC		0	319
AA	CLT	ROC	*	0	CR9
AA	CLT	RSW		0	320 321 319 737
AA	CLT	SAN		0	320 321
AA	CLT	SAT		0	319
AA	CLT	SAT	*	0	CR9 E75
AA	CLT	SAV		0	CR9
AA	CLT	SAV	*	0	CR7 CR9 CRJ
AA	CLT	SBY		0	DH8
AA	CLT	SDF		0	CR7 CR9 CRJ
AA	CLT	SDF	*	0	CR9 CR7 CRJ
AA	CLT	SEA		0	320 321 319
AA	CLT	SFO		0	321
AA	CLT	SJD		0	320
AA	CLT	SJO		0	319
AA	CLT	SJU		0	321
AA	CLT	SLC		0	320
AA	CLT	SMF		0	321
AA	CLT	SRQ	*	0	CR9 E75
AA	CLT	STL		0	319
AA	CLT	STL	*	0	CR9 E75
AA	CLT	STT		0	757 767
AA	CLT	SXM		0	757 319
AA	CLT	SYR		0	CR9 319 320
AA	CLT	SYR	*	0	CR9 E75
AA	CLT	TLH	*	0	CRJ CR7
AA	CLT	TPA		0	320 321 319 737
AA	CLT	TRI		0	DH8 DH3
AA	CLT	TRI	*	0	CRJ
AA	CLT	TYS		0	CR7
AA	CLT	TYS	*	0	CRJ CR7
AA	CLT	UVF		0	320 319
AA	CLT	VPS		0	CRJ
AA	CLT	VPS	*	0	CR7 CRJ
AA	CLT	XNA		0	CR7
AA	CLT	XNA	*	0	CR7 CRJ
AA	CLT	YOW	*	0	CRJ
AA	CLT	YUL	*	0	CRJ
AA	CLT	YYZ	*	0	E75 CRJ
AA	CMB	AUH	*	0	320
AA	CMH	CLT		0	CR9
AA	CMH	CLT	*	0	E75 CR9 CR7 E70 CRJ
AA	CMH	DCA	*	0	CRJ E75 E70
AA	CMH	DFW		0	M83 M80
AA	CMH	JFK	*	0	CR7 ER4
AA	CMH	LAX		0	738
AA	CMH	LGA	*	0	CR7 ERD
AA	CMH	MIA	*	0	ER4
AA	CMH	ORD	*	0	ER4 CR7 ERD
AA	CMH	PHL	*	0	E70 CRJ E75
AA	CMH	PHX		0	319 320
AA	CMI	DFW	*	0	ER4
AA	CMI	ORD	*	0	ER4 ERD
AA	CNF	MIA		0	763
AA	CNS	BNE	*	0	737
AA	COS	DFW		0	M80 M83
AA	COU	DFW	*	0	ER4 ERD
AA	COU	ORD	*	0	ER4 ERD
AA	CPH	LHR	*	0	321 320 319
AA	CPT	LHR	*	0	744 777
AA	CRP	DFW		0	319
AA	CRP	DFW	*	0	ER4 ERD CRJ
AA	CTS	NRT		0	773
AA	CUN	BOS		0	319
AA	CUN	CLT		0	321 320 737
AA	CUN	DFW		0	738 757
AA	CUN	JFK		0	738
AA	CUN	MIA		0	738 757
AA	CUN	ORD		0	738
AA	CUN	PHL		0	757 332 321 319
AA	CUN	PHX		0	757 320 321
AA	CUR	MIA		0	738
AA	CUU	DFW	*	0	ER4 ERD
AA	CVG	CLT		0	CRJ
AA	CVG	CLT	*	0	CR9 CRJ CR7
AA	CVG	DCA	*	0	CRJ
AA	CVG	DFW	*	0	ER4 ERD
AA	CVG	JFK	*	0	ER4
AA	CVG	MIA	*	0	ER4
AA	CVG	ORD	*	0	ER4
AA	CVG	PHL	*	0	E70 CRJ E75
AA	CWA	ORD	*	0	ER4 ERD
AA	CWB	POA		0	763
AA	CZM	CLT		0	319
AA	CZM	DFW		0	738
AA	CZM	MIA		0	738
AA	DAB	CLT		0	CR7
AA	DAB	CLT	*	0	CR9 CRJ CR7
AA	DAY	CLT		0	CRJ
AA	DAY	CLT	*	0	CR7 CRJ
AA	DAY	DCA	*	0	CRJ
AA	DAY	DFW		0	M83 319 M80
AA	DAY	LGA	*	0	ERD
AA	DAY	ORD	*	0	ER4
AA	DAY	PHL	*	0	CRJ
AA	DBQ	ORD	*	0	ER4 ERD
AA	DCA	AGS	*	0	CRJ
AA	DCA	ALB	*	0	E70 CRJ E75
AA	DCA	BDL	*	0	CRJ E75 E70
AA	DCA	BGR	*	0	CRJ E70
AA	DCA	BHM	*	0	CRJ
AA	DCA	BNA	*	0	ERD CRJ E70
AA	DCA	BOS		0	319 E90
AA	DCA	BTV		0	CRJ
AA	DCA	BTV	*	0	E75 CRJ E70
AA	DCA	BUF	*	0	CRJ E75 E70
AA	DCA	CAE	*	0	CRJ
AA	DCA	CAK	*	0	CRJ
AA	DCA	CHA	*	0	CRJ
AA	DCA	CHS	*	0	E70 CRJ E75
AA	DCA	CLT		0	319 320
AA	DCA	CLT	*	0	CRJ E75 CR7
AA	DCA	CMH	*	0	CRJ E75 E70
AA	DCA	CRW	*	0	DH3
AA	DCA	CVG	*	0	CRJ
AA	DCA	DAY		0	CRJ
AA	DCA	DAY	*	0	CRJ
AA	DCA	DFW		0	738 M80
AA	DCA	DSM	*	0	E70 CRJ
AA	DCA	DTW	*	0	CRJ E70 E75
AA	DCA	FAY		0	DH3
AA	DCA	FLL		0	319
AA	DCA	FLL	*	0	E75 E70
AA	DCA	GSO	*	0	CRJ E70 E75
AA	DCA	GSP	*	0	CRJ
AA	DCA	HHH		0	DH3
AA	DCA	HPN	*	0	DH3 CRJ
AA	DCA	HSV	*	0	CRJ E70
AA	DCA	ILM	*	0	CRJ
AA	DCA	IND	*	0	E70 E75 CRJ
AA	DCA	ISP	*	0	CRJ
AA	DCA	JAN	*	0	CRJ
AA	DCA	JAX	*	0	CRJ E75 E70
AA	DCA	JFK		0	738
AA	DCA	JFK	*	0	ERD CR7
AA	DCA	LAS		0	319
AA	DCA	LAX		0	738
AA	DCA	LAX	*	0	737
AA	DCA	LGA		0	319 E90
AA	DCA	LIT	*	0	E70
AA	DCA	MCI	*	0	E70 E75
AA	DCA	MCO		0	320 319
AA	DCA	MCO	*	0	E75 E70
AA	DCA	MEM	*	0	CRJ
AA	DCA	MHT	*	0	CRJ E75 E70
AA	DCA	MIA		0	738
AA	DCA	MSP	*	0	E70 E75
AA	DCA	MSY	*	0	E70 E75
AA	DCA	MYR	*	0	CRJ
AA	DCA	NAS		0	319
AA	DCA	NAS	*	0	E75
AA	DCA	OAJ	*	0	CRJ
AA	DCA	OMA	*	0	E70
AA	DCA	ORD		0	738 M83 M80
AA	DCA	ORD	*	0	E75 CR7
AA	DCA	ORF		0	DH3
AA	DCA	ORF	*	0	CRJ DH3
AA	DCA	PBI	*	0	E75 E70
AA	DCA	PDX	*	0	737
AA	DCA	PHL		0	319 320 DH3
AA	DCA	PHL	*	0	CRJ E75 DH3 E70
AA	DCA	PHX		0	320 757
AA	DCA	PIT	*	0	CRJ E75
AA	DCA	PNS	*	0	CRJ
AA	DCA	PVD	*	0	CRJ E75 E70
AA	DCA	PWM	*	0	E75 CRJ E70
AA	DCA	RDU	*	0	ERD CRJ
AA	DCA	ROC	*	0	E70 CRJ
AA	DCA	RSW	*	0	E75 E70
AA	DCA	SAN		0	319
AA	DCA	SAV	*	0	CRJ
AA	DCA	SDF	*	0	CRJ E75
AA	DCA	SRQ	*	0	CRJ
AA	DCA	STL	*	0	CR7
AA	DCA	SYR	*	0	E70 CRJ E75
AA	DCA	TLH	*	0	CRJ
AA	DCA	TPA		0	319
AA	DCA	TPA	*	0	E75
AA	DCA	TYS	*	0	CRJ
AA	DCA	VPS	*	0	CRJ
AA	DCA	YHZ	*	0	CRJ
AA	DCA	YUL	*	0	CRJ
AA	DCA	YYZ	*	0	CRJ
AA	DEL	LHR	*	0	777
AA	DEN	CLT		0	321 320
AA	DEN	DFW		0	738 M83 M80
AA	DEN	LAX	*	0	CR7
AA	DEN	LHR	*	0	777
AA	DEN	MIA		0	738
AA	DEN	ORD		0	M80 M83
AA	DEN	ORD	*	0	E75 CR7
AA	DEN	PHL		0	320 321
AA	DEN	PHX		0	320 321
AA	DEN	SEA	*	0	737
AA	DFW	ABI	*	0	ERD CRJ ER4
AA	DFW	ABQ		0	M80 M83
AA	DFW	ACT	*	0	ER4 ERD
AA	DFW	AEX	*	0	CRJ ER4 ERD
AA	DFW	AGU	*	0	ER4
AA	DFW	AMA	*	0	ER4 CRJ ERD
AA	DFW	ATL		0	M83 M80 319
AA	DFW	AUS		0	M80 M83 738
AA	DFW	BDL		0	738
AA	DFW	BHM		0	M80 M83
AA	DFW	BHM	*	0	ER4
AA	DFW	BJX		0	319
AA	DFW	BMI	*	0	ER4
AA	DFW	BNA		0	738 M80 M83
AA	DFW	BNE	*	0	744
AA	DFW	BOG		0	319
AA	DFW	BOS		0	738 757
AA	DFW	BPT	*	0	ERD ER4 CRJ
AA	DFW	BRO	*	0	CRJ ER4
AA	DFW	BTR	*	0	ERD ER4 CRJ
AA	DFW	BWI		0	M83 M80
AA	DFW	BZE		0	738
AA	DFW	CAE	*	0	ER4
AA	DFW	CCS		0	738
AA	DFW	CDG		0	763 777
AA	DFW	CHA	*	0	ERD ER4
AA	DFW	CHS	*	0	ER4 ERD
AA	DFW	CID	*	0	ER4 CRJ
AA	DFW	CLE		0	319
AA	DFW	CLL	*	0	ER4 ERD CRJ
AA	DFW	CLT		0	321 319 M80 M83 320 737 757
AA	DFW	CMH		0	M83 M80
AA	DFW	CMI	*	0	ER4
AA	DFW	COS		0	M80 M83
AA	DFW	COU	*	0	ER4 ERD
AA	DFW	CRP		0	319
AA	DFW	CRP	*	0	ER4 ERD CRJ
AA	DFW	CRW	*	0	CRJ
AA	DFW	CUN		0	738 757
AA	DFW	CUU	*	0	ERD ER4
AA	DFW	CVG	*	0	ERD ER4
AA	DFW	CZM		0	738
AA	DFW	DAY		0	319 M80 M83
AA	DFW	DCA		0	738 M80
AA	DFW	DEN		0	738 M80 M83
AA	DFW	DRO	*	0	ER4 CRJ
AA	DFW	DSM		0	M83 M80
AA	DFW	DSM	*	0	ER4
AA	DFW	DTW		0	738 M83 M80
AA	DFW	ELP		0	M80 319
AA	DFW	EVV	*	0	ERD
AA	DFW	EWR		0	M83 M80
AA	DFW	EZE		0	777
AA	DFW	FAR	*	0	ER4 ERD
AA	DFW	FAT		0	M80
AA	DFW	FLL		0	738
AA	DFW	FRA		0	777
AA	DFW	FSD	*	0	ER4 CRJ
AA	DFW	FSM	*	0	ER4 ERD
AA	DFW	FWA	*	0	ER4
AA	DFW	GCK	*	0	ERD ER4
AA	DFW	GDL		0	M80
AA	DFW	GDL	*	0	ER4
AA	DFW	GGG	*	0	ER4 ERD
AA	DFW	GIG		0	763
AA	DFW	GJT	*	0	ER4
AA	DFW	GPT	*	0	ERD ER4
AA	DFW	GRI	*	0	ERD ER4
AA	DFW	GRK	*	0	ER4 CRJ ERD
AA	DFW	GRR	*	0	ER4 ERD
AA	DFW	GRU		0	77W
AA	DFW	GSO	*	0	ER4
AA	DFW	GSP	*	0	ER4
AA	DFW	GUA		0	738
AA	DFW	HNL		0	763
AA	DFW	HOU		0	M83 M80
AA	DFW	HOU	*	0	ER4 CRJ
AA	DFW	HSV		0	319
AA	DFW	IAD		0	738 M80
AA	DFW	IAH		0	M83 M80
AA	DFW	ICN		0	777
AA	DFW	ICT		0	319
AA	DFW	IND		0	M80 M83
AA	DFW	JAN	*	0	ER4 ERD
AA	DFW	JAX		0	M80 M83
AA	DFW	JFK		0	738
AA	DFW	JLN	*	0	ER4
AA	DFW	LAS		0	738 M80 M83 757
AA	DFW	LAW	*	0	ERD ER4
AA	DFW	LAX		0	738 763 757 M83
AA	DFW	LBB		0	M80 M83
AA	DFW	LBB	*	0	ER4
AA	DFW	LCH	*	0	ERD ER4
AA	DFW	LEX	*	0	ERD ER4
AA	DFW	LFT	*	0	ERD ER4 CRJ
AA	DFW	LGA		0	738
AA	DFW	LHR		0	77W 777
AA	DFW	LHR	*	0	744
AA	DFW	LIM		0	763
AA	DFW	LIR		0	738
AA	DFW	LIT		0	M80 M83
AA	DFW	LIT	*	0	ER4 CRJ
AA	DFW	LRD	*	0	ERD CRJ ER4
AA	DFW	MAD		0	777
AA	DFW	MAF	*	0	ERD CRJ ER4
AA	DFW	MBJ		0	738
AA	DFW	MCI		0	M80 M83
AA	DFW	MCO		0	738 M80 M83 757
AA	DFW	MEM		0	319
AA	DFW	MEX		0	M80 M83
AA	DFW	MFE		0	319 M80 M83
AA	DFW	MGM	*	0	ER4 ERD
AA	DFW	MHK	*	0	ER4 ERD
AA	DFW	MIA		0	738 763 757
AA	DFW	MKE		0	M80 M83
AA	DFW	MKE	*	0	ER4
AA	DFW	MLI	*	0	ERD ER4
AA	DFW	MLM	*	0	ER4
AA	DFW	MLU	*	0	ER4 CRJ
AA	DFW	MOB	*	0	ER4 CRJ
AA	DFW	MSN	*	0	ER4 CRJ
AA	DFW	MSP		0	M80 M83 738
AA	DFW	MSY		0	M83 M80
AA	DFW	MTY		0	M80 M83
AA	DFW	MZT	*	0	ERD ER4
AA	DFW	NAS		0	738
AA	DFW	NRT		0	777
AA	DFW	OGG		0	763
AA	DFW	OKC		0	M80 M83
AA	DFW	OKC	*	0	CRJ ER4
AA	DFW	OMA		0	M83 M80
AA	DFW	ONT		0	M83 M80
AA	DFW	ORD		0	M80 M83
AA	DFW	ORF		0	M80 M83
AA	DFW	PBC	*	0	ERD
AA	DFW	PBI		0	738
AA	DFW	PDX		0	M83
AA	DFW	PHL		0	738 320 319 M83 M80 E90 757
AA	DFW	PHL	*	0	E75
AA	DFW	PHX		0	321 738 M80 319 M83 320
AA	DFW	PIA	*	0	ER4
AA	DFW	PIT		0	M80
AA	DFW	PLS		0	738
AA	DFW	PNS		0	M83 M80
AA	DFW	PNS	*	0	ER4 ERD
AA	DFW	PSP		0	M80 M83
AA	DFW	PTY		0	738
AA	DFW	PVR		0	M80 M83
AA	DFW	QRO	*	0	ERD
AA	DFW	RAP	*	0	ER4 CRJ
AA	DFW	RDU		0	M80 M83 738
AA	DFW	RIC		0	M80 M83
AA	DFW	RNO		0	M83 738
AA	DFW	ROW	*	0	ERD
AA	DFW	RSW		0	738
AA	DFW	RTB		0	738
AA	DFW	SAF	*	0	ER4 ERD
AA	DFW	SAL		0	738
AA	DFW	SAN		0	738 M80 M83 757
AA	DFW	SAT		0	M83 M80
AA	DFW	SAV	*	0	ER4
AA	DFW	SCL		0	763
AA	DFW	SDF		0	M80 M83 319
AA	DFW	SDF	*	0	ERD
AA	DFW	SEA		0	738 757
AA	DFW	SFO		0	738 757 763
AA	DFW	SGF	*	0	ERD ER4
AA	DFW	SHV	*	0	CRJ ERD ER4
AA	DFW	SJC		0	M83
AA	DFW	SJD		0	M80 M83
AA	DFW	SJO		0	757
AA	DFW	SJT	*	0	ER4 CRJ ERD
AA	DFW	SJU		0	757
AA	DFW	SLC		0	M83 M80
AA	DFW	SLP	*	0	ERD
AA	DFW	SMF		0	M83
AA	DFW	SNA		0	738
AA	DFW	SPI	*	0	ERD ER4
AA	DFW	SPS	*	0	ER4 CRJ ERD
AA	DFW	STL		0	M80 M83 738
AA	DFW	TLH	*	0	ER4 ERD
AA	DFW	TPA		0	738 M83 M80
AA	DFW	TRC	*	0	ER4
AA	DFW	TUL		0	M83 757 M80 738
AA	DFW	TUL	*	0	ERD ER4
AA	DFW	TUS		0	M80 M83
AA	DFW	TXK	*	0	ERD ER4
AA	DFW	TYR	*	0	ERD ER4 CRJ
AA	DFW	TYS	*	0	ERD ER4 CRJ
AA	DFW	VPS	*	0	ER4 CRJ ERD
AA	DFW	XNA		0	M80
AA	DFW	XNA	*	0	ER4
AA	DFW	YEG		0	319
AA	DFW	YUL		0	738
AA	DFW	YVR		0	738
AA	DFW	YYC		0	M80 M83 738
AA	DFW	YYZ		0	319
AA	DFW	ZCL	*	0	ERD
AA	DKR	BJL	*	0	L4T
AA	DKR	LPA	*	0	320
AA	DOH	BAH	*	0	777
AA	DOH	IAD		0	777
AA	DOH	IAH		0	777
AA	DOH	JFK		0	777
AA	DOH	ORD		0	777
AA	DOH	PHL		0	777
AA	DOM	SJU		0	SF3
AA	DRO	DFW	*	0	ER4 CRJ
AA	DRO	PHX	*	0	CRJ CR9
AA	DRW	BNE	*	0	763 737
AA	DRW	SYD	*	0	737
AA	DSM	CLT	*	0	CR9
AA	DSM	DCA	*	0	E70 CRJ
AA	DSM	DFW		0	M80 M83
AA	DSM	DFW	*	0	ER4
AA	DSM	ORD	*	0	E75 ERD ER4
AA	DSM	PHX		0	319
AA	DTW	CLT		0	319 321
AA	DTW	CLT	*	0	CR9 CR7 E75
AA	DTW	DCA	*	0	E70 CRJ E75
AA	DTW	DFW		0	M83 M80 738
AA	DTW	LGA	*	0	CR7
AA	DTW	MIA		0	738
AA	DTW	ORD	*	0	E75 ERD ER4 CR7
AA	DTW	PHL		0	320 E90 319
AA	DTW	PHL	*	0	CRJ E75
AA	DTW	PHX		0	319 321
AA	DTW	YUL	*	0	330
AA	DUB	CLT		0	757
AA	DUB	JFK		0	757
AA	DUB	LHR	*	0	319
AA	DUB	ORD		0	763
AA	DUB	PHL		0	332
AA	DUS	AUH	*	0	330
AA	DUS	JFK	*	0	330
AA	DUS	LAX	*	0	330
AA	DUS	LHR	*	0	319 320
AA	DUS	MIA	*	0	330
AA	DUS	ORD		0	763
AA	DUS	RSW	*	0	330
AA	DXB	LHR	*	0	744 777
AA	EBB	LHR	*	0	767
AA	EDI	LHR	*	0	767 320 321
AA	EIS	SJU		0	SF3
AA	EIS	SJU	*	0	SF3
AA	ELH	MIA	*	0	ER4
AA	ELM	PHL		0	DH3
AA	ELM	PHL	*	0	DH3
AA	ELP	DFW		0	M80 319
AA	ELP	LAX	*	0	CRJ
AA	ELP	ORD	*	0	E75
AA	ELP	PHX	*	0	CRJ CR9
AA	ERI	PHL		0	DH3
AA	ERI	PHL	*	0	DH3
AA	EUG	LAX	*	0	CRJ
AA	EUG	PDX	*	0	DH4
AA	EVV	DFW	*	0	ERD
AA	EVV	ORD	*	0	ER4 ERD
AA	EWN	CLT		0	DH8 DH3
AA	EWN	CLT	*	0	DH8 CRJ CR7 DH3
AA	EWR	CLT		0	321 320 737 319
AA	EWR	DFW		0	M83 M80
AA	EWR	HKG	*	0	773
AA	EWR	LHR	*	0	777 787
AA	EWR	MIA		0	757 738
AA	EWR	ORD	*	0	E75 CR7
AA	EWR	ORY	*	0	757
AA	EWR	PHL		0	DH3
AA	EWR	PHL	*	0	CRJ DH3
AA	EWR	PHX		0	320
AA	EWR	SEA	*	0	737
AA	EYW	MIA	*	0	ERD
AA	EZE	DFW		0	777
AA	EZE	JFK		0	777
AA	EZE	MIA		0	777
AA	EZE	MIA	*	0	763
AA	FAR	DFW	*	0	ER4 ERD
AA	FAR	ORD	*	0	ER4
AA	FAT	DFW		0	M80
AA	FAT	LAX	*	0	CRJ
AA	FAT	PHX	*	0	CR9 CRJ
AA	FAY	CLT		0	DH8
AA	FAY	CLT	*	0	CR7 CRJ DH8
AA	FAY	DCA	*	0	DH3
AA	FCO	CLT		0	333
AA	FCO	JFK		0	763
AA	FCO	LHR	*	0	321 767 319 320
AA	FCO	ORD		0	763
AA	FCO	PHL		0	333
AA	FDF	MIA		0	738
AA	FDF	SJU	*	0	SF3
AA	FLG	PHX	*	0	CRJ
AA	FLL	CLT		0	319 321 320 737
AA	FLL	DCA		0	319
AA	FLL	DCA	*	0	E75 E70
AA	FLL	DFW		0	738
AA	FLL	ORD		0	738
AA	FLL	PAP		0	738
AA	FLL	PHL		0	320 319 737
AA	FLL	PHX		0	320 319
AA	FLO	CLT		0	DH3 DH8
AA	FLO	CLT	*	0	CRJ
AA	FNT	ORD	*	0	ER4 ERD
AA	FPO	CLT	*	0	CR7
AA	FPO	MIA	*	0	ER4 ERD
AA	FRA	CLT		0	333 332
AA	FRA	DFW		0	777
AA	FRA	KUL		0	777
AA	FRA	LHR	*	0	320 767 319
AA	FRA	PHL		0	332 767
AA	FSD	DFW	*	0	ER4 CRJ
AA	FSD	ORD	*	0	ER4 ERD
AA	FSM	DFW	*	0	ER4 ERD
AA	FUK	NRT		0	737
AA	FWA	DFW	*	0	ER4
AA	FWA	ORD	*	0	ER4 ERD
AA	GCK	DFW	*	0	ER4 ERD
AA	GCM	CLT		0	320 321 319
AA	GCM	MIA		0	738
AA	GCM	PHL		0	319
AA	GDL	DFW		0	M80
AA	GDL	DFW	*	0	ER4
AA	GDL	LAX	*	0	737
AA	GDL	PHX	*	0	CR9 CRJ
AA	GDL	SJC	*	0	737
AA	GEG	PHX		0	319
AA	GGG	DFW	*	0	ER4 ERD
AA	GGT	MIA	*	0	ER4
AA	GIB	LHR	*	0	320
AA	GIG	CLT		0	767
AA	GIG	DFW		0	763
AA	GIG	JFK		0	763
AA	GIG	MIA		0	763
AA	GJT	DFW	*	0	ER4
AA	GJT	PHX	*	0	CRJ
AA	GLA	LHR	*	0	319 320 321
AA	GLA	PHL		0	757
AA	GND	MIA		0	738
AA	GNV	CLT		0	CRJ
AA	GNV	CLT	*	0	CRJ
AA	GNV	MIA	*	0	ER4
AA	GOT	LHR	*	0	320 321 319
AA	GPT	CLT	*	0	CRJ CR7
AA	GPT	DFW	*	0	ERD ER4
AA	GRB	ORD	*	0	ER4
AA	GRI	DFW	*	0	ER4 ERD
AA	GRK	DFW	*	0	ER4 CRJ ERD
AA	GRR	DFW	*	0	ERD ER4
AA	GRR	ORD	*	0	ER4 ERD
AA	GRU	CLT		0	332
